id,symbol,market_cap,breakout_score,z_break,z_donch,dist_90,dist_180,dist_365,p365,vol_acc,vol_acc_7d,vol_acc_30d,break_vol_mult,donch_width,beta_btc,beta_eth,price_source,buzz_48h,buzz_7d,buzz_level,buzz_acc,mom_7d_pct,mom_30d_pct,volume_mc_ratio,ath_drawdown_pct,z_mom7,z_mom30,z_vmc,z_dd,beta_pen,score_global,score_segment,z_slope,z_volacc,z_buzz_level,z_buzz_acc,z_buzz_combined,early_score
the-sandbox,SAND,381207695.0,-0.14357313110515801,-0.2811087713974806,0.1773433629102613,-55.51492992078002,-57.742402315484796,-81.56798384042419,1.643835616438356,0.7810976070344182,356788.08274299995,456777.8463662333,0.7810976070344182,135.60660445082556,1.7067825906664211,1.0219471542255922,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.08433263141924417
just,JST,375469481.0,1.6948728603937435,1.9829649752557779,1.0226579257156634,-12.557603686635954,-12.557603686635954,-18.614625777396533,81.64383561643835,0.7468200217308621,1232681.663171015,1650573.9365611798,0.7468200217308621,42.95125164690381,0.4746065323484018,0.3006931452358039,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8061750806039486,0.0,0.0,0,0,0,0,0,0.5948894925767333
sonic-3,S,370934644.0,-0.816307904889043,-1.0003373743200457,-0.38690580955003695,-69.16118935837245,-75.06831983805668,-88.62765466297321,1.7804154302670623,0.9657911637132632,53491.07497422857,55385.75727755333,0.9657911637132632,247.54704666594148,-0.17999065525218197,-0.06619128151016776,mexc,28.100072434033798,29.411006496533133,29.411006496533133,3.343994824886781,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.30010121229601366
fartcoin,FARTCOIN,367433784.0,-0.60580271438237,-0.5829157676912764,-0.6592055899949218,-61.241254700926525,-77.85766153956946,-77.85766153956946,22.910216718266255,1.0299584282850365,82398.81999302858,80002.08331731333,1.0299584282850365,349.91965214103413,-0.6220591269624134,-0.2037072969226886,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.1748747303073829
helium,HNT,363878979.0,1.0338293311818378,1.1356534842766206,0.7962396406273453,-28.634039444850256,-49.910279415534475,-78.96663078579117,3.8356164383561646,0.3885371809738947,310850.90454857145,800054.4600890001,0.3885371809738947,52.53481894150418,1.446085392203238,0.7971941690210886,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.3406960452829862
apenft,NFT,363260735.0,1.5203926732080366,1.7288229501315047,1.0340553603866112,-17.379558757316527,-24.933524238085504,-40.10119144769055,1.36986301369863,0.21778587772366953,79392.65916532664,364544.57008484914,0.21778587772366953,23.69813422445002,0.35772445027726535,0.19899585688698135,mexc,0.8147177909460833,0.8147177909460833,0.8147177909460833,3.5,,,,,0,0,0,0,0.8608199232089383,0.0,0.0,0,0,0,0,0,0.5186468850394513
merlin-chain,MERL,361890134.0,0.6929030314078922,0.9598656223817953,0.06999031913545206,-31.9693444642124,-31.9693444642124,-31.9693444642124,89.86301369863014,0.5726126112214269,1737402.6075184431,3034167.556687983,0.5726126112214269,244.04385551893455,1.256079804319959,0.712841872949001,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.50776958068276,0.0,0.0,0,0,0,0,0,0.2879596867145386
gala,GALA,360579291.0,-0.2826609258212464,-0.4119701438943086,0.01906058301589848,-57.99782372143633,-62.00787401574803,-85.1509905751106,3.8356164383561646,0.5821276891567283,724797.6764549714,1245083.6645563368,0.5821276891567283,171.49187592319058,1.8932606868712507,1.1867441931375455,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.12359104316829257
flow,FLOW,359314518.0,0.15156563610644852,0.060012562460401056,0.3651894746138927,-49.042675893886965,-50.77985739750446,-77.77218756288991,1.643835616438356,0.8849364175464758,355460.390598714,401679.017329,0.8849364175464758,104.77090222012282,1.3908030997528094,0.8744250888622237,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.018003768738120315
jasmycoin,JASMY,357286882.0,-0.034485373212667036,-0.14652457421537668,0.22693942912698878,-52.961401232565684,-63.73956093414013,-84.56577266922093,2.73972602739726,0.7102632587063388,425296.0418354029,598786.4874357006,0.7102632587063388,130.28084852106363,1.9106432007038883,1.1335009844454182,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.043957372264613
plasma,XPL,348091807.0,-2.3188568738833686,-2.053936048064552,-2.937005467460608,-89.15160796324655,,,5.263157894736842,0.623734314265596,3524531.68557216,5650693.901171771,0.623734314265596,892.4012158054712,-0.9974875029213853,-0.14884925513080746,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.6161808144193656
gnosis,GNO,346769020.0,1.548961449612628,1.7838170443716284,1.0009650618416275,-16.336130180523767,-16.336130180523767,-56.19966722129783,46.3013698630137,0.7191508917045772,118274.97375714286,164464.75297666667,0.7191508917045772,36.40856672158155,1.306436687489758,0.8801670696942706,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.5351451133114885
terra-luna,LUNC,334736457.0,2.0738445400548584,2.606277573264317,0.8315007958994558,-0.7312033063106127,-11.077886942901893,-53.685849896173245,60.0,3.737271149439497,1856906.7733852337,496861.6670116981,3.737271149439497,135.70625702510304,1.1058378311641983,0.7209793601729966,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5432957021657012,0.0,0.0,0,0,0,0,0,0.7818832719792951
vision-3,VSN,334121768.0,0.37255922815763887,0.3954171566951294,0.3192240615701611,-42.67888823181549,-53.68848542761586,,20.408163265306122,0.7052849219647139,86613.07064277145,122805.78805157666,0.7052849219647139,138.80807795509108,0.014456987982777586,0.035108900515746444,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.987608527875369,0.0,0.0,0,0,0,0,0,0.11862514700853881
pippin,PIPPIN,318667726.0,-1.0757452566181815,2.644815777440723,-9.757054336088958,0.0,0.0,0.0,100.0,1.650828695159268,7962953.643542573,4823609.9038576055,1.650828695159268,3092.3965447971073,2.1796512265304315,1.218806751460744,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.7934447332322169
raydium,RAY,313963103.0,-0.80186805374793,-0.9502264872898081,-0.45569837548354797,-68.21041214750542,-69.14736842105262,-85.53574733205848,5.205479452054795,0.8762346365942202,1175638.488101143,1341693.695961,0.8762346365942202,269.9097291875627,2.0856380342824195,1.1524064531177964,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.2850679461869424
compound-governance-token,COMP,307370336.0,0.8804793230119735,0.9519226023018458,0.713778338002272,-32.12005108556832,-43.12466559657571,-71.64072921298354,5.205479452054795,0.7325347780531126,897172.3358471429,1224750.5002173332,0.7325347780531126,63.92184228890439,1.385587335261612,0.8931815228728731,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.2855767806905537
neo,NEO,302632660.0,0.6237960975281154,0.628969746734086,0.6117242493808508,-38.24758610750828,-44.70254226351786,-77.20744680851064,3.287671232876712,0.45709904372441523,484179.7618431429,1059244.7490112332,0.45709904372441523,71.97026022304833,1.3699375133338332,0.869756528117776,mexc,0.9258358523680943,0.9258358523680943,0.9258358523680943,3.5,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.1886909240202258
vaulta,A,300811931.0,-0.45314322894371767,-0.6241858654901792,-0.054043743668640905,-62.0242914979757,-69.92143658810326,,3.0456852791878175,0.49499539981724616,562383.1766851429,1136138.1881382666,0.49499539981724616,178.46674182638105,0.11398815448781284,0.09098334618389049,mexc,24.036104906843264,24.59366882081587,24.59366882081587,3.420651379299195,,,,,0,0,0,0,0.9487571248320742,0.0,0.0,0,0,0,0,0,-0.18725575964705374
layerzero,ZRO,300389395.0,0.5586848540417884,0.5773509451326155,0.5151306414965252,-39.226973684210535,-39.226973684210535,-78.85853239879846,7.9452054794520555,0.8479966924894164,699433.146041429,824806.4553036666,0.8479966924894164,95.65567176186643,1.6475715083283078,1.0033862241205567,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.17320528353978465
decentraland,MANA,298142056.0,-0.24382680778218363,-0.394931677597515,0.10875122178692276,-57.67454496060853,-57.67454496060853,-76.18101207766396,1.9178082191780823,0.8119292195548248,472128.1479487143,581489.2931277667,0.8119292195548248,147.54539340954943,1.543851977815563,0.9328240557978207,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.1184795032792545
zebec-network,ZBCN,279266730.0,0.46274466827768457,0.46148632627795944,0.46568079961037656,-41.42532708965572,-50.31876448929496,,8.83977900552486,0.9558968761182668,55336.14968135485,57889.246281529304,0.9558968761182668,102.12454807653248,0.1249911487103205,0.026283709312157757,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9621812854943804,0.0,0.0,0,0,0,0,0,0.13844589788338782
falcon-finance-ff,FF,277365767.0,-0.3122982039816692,-0.4033661317616294,-0.09980637249509544,-57.834575789847364,,,20.833333333333336,0.4951837350759432,1047546.5177434571,2115470.3669392564,0.4951837350759432,205.2004333694475,0.602513397320898,0.33449772211737855,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7657472201404308,0.0,0.0,0,0,0,0,0,-0.12100983952848882
instadapp,FLUID,260105831.0,-0.006510421947377165,-0.08884335956367016,0.18559976582397314,-51.86698866802897,-57.878875035952326,-65.58288289208825,5.47945205479452,0.48636194084968903,18622.65537057143,38289.70527183333,0.48636194084968903,145.4628362973096,1.9147879878373222,1.2150780182342553,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.026653007869101047
undeads-games,UDS,259450513.0,1.3022412398625591,1.6538907635394475,0.48172568461648674,-18.801282051282055,-18.801282051282055,-18.801282051282055,97.26027397260275,1.0043373979820234,200016.41696357142,199152.6128226,1.0043373979820234,173.06143882373536,-0.23274821699317894,0.0017646962939380912,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.49616722906183425
fasttoken,FTN,256648263.0,-1.9350796386630686,-1.8932712241776088,-2.032632605795809,-86.10323939121358,-86.57171612430999,-86.57171612430999,0.821917808219178,0.7289058350155211,897715.0490788856,1231592.6227422366,0.7289058350155211,650.238481834788,0.054105232974400536,0.03339666651217263,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9781245251283567,0.0,0.0,0,0,0,0,0,-0.5679813672532826
ape-and-pepe,APEPE,252671904.0,-0.036448764608251784,-0.019015831129862566,-0.07712560939115998,-50.5421184320267,-60.50616050616051,-77.08655332302936,10.684931506849315,0.4312676445114495,186042.6525162453,431385.6021519976,0.4312676445114495,223.18059299191378,0.5906621647355267,0.3295202036894351,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7699544078937596,0.0,0.0,0,0,0,0,0,-0.005704749338958769
1inch,1INCH,252567816.0,0.782617737599902,0.8584604100219897,0.6056515019483643,-33.89335281227173,-48.71068291300652,-64.88845780795344,14.246575342465754,0.7404624311507042,775087.0671957141,1046760.8275428667,0.7404624311507042,88.1786941580756,1.5336841570107047,0.9487689532204935,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.2575381230065969
eigenlayer,EIGEN,248091044.0,-1.0870145390975439,-1.258102440432168,-0.6878094359834211,-74.05188607402143,-74.05188607402143,-90.69204152249135,1.36986301369863,0.7999241895488501,1506287.9652431428,1883038.3990421332,0.7999241895488501,315.19814502529516,2.186304786655689,1.480218656199554,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.37743073212965034
reallink,REAL,247259267.0,1.9954312803588685,2.3757870003589696,1.1079346003586332,-5.1044083526682105,-5.1044083526682105,,95.17241379310344,0.9670282579496515,762465.6187336714,788462.6043403266,0.9670282579496515,44.00267290344138,0.09199594512484932,0.09292155878340076,mexc,1.815100269523287,1.815100269523287,1.815100269523287,3.5,,,,,0,0,0,0,0.9537706240229374,0.0,0.0,0,0,0,0,0,0.7127361001076908
immutable-x,IMX,243995784.0,-0.5869430374532235,-0.7679593539486788,-0.16457163229716135,-64.75217289170779,-64.75217289170779,-84.69658337582867,1.643835616438356,0.46120003804952764,408572.7192291428,885890.4716423001,0.46120003804952764,200.21156558533147,1.7979724550356244,1.1498714970863846,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.2303878061846036
ecash,XEC,239458050.0,0.44842633417803235,0.41381497598656525,0.5291861699581224,-42.329817833173536,-50.79754601226993,-73.42611000662691,3.0136986301369864,0.6141246501213198,144731.12614721016,235670.60224437932,0.6141246501213198,81.3913043478261,1.2948784137700546,0.7777743303894146,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.12414449279596956
origintrail,TRAC,238197651.0,0.6849013977108395,0.8398437518766542,0.3233692379906053,-34.246575342465746,-34.246575342465746,,75.0,1.6835619382598428,114198.83083571431,67831.6777307,1.6835619382598428,165.75926533289604,-0.07605615694516944,0.042675598255396144,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.25195312556299626
elrond-erd-2,EGLD,235746494.0,0.32122276358495105,0.2980782189135812,0.37522670115148077,-44.52574525745256,-54.98625618471687,-83.07565109549401,5.47945205479452,2.06122373066996,1288814.9358978572,625266.8823480668,2.06122373066996,117.02690780767533,1.5417580582558765,0.9569748609535393,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.08942346567407436
cheems-token,CHEEMS,227203533.0,0.34279716058524495,0.3019565375286578,0.43809194771728166,-44.4521601111056,-44.4521601111056,-45.477117818889965,30.958904109589042,0.9846999244666265,198102.67641816853,201180.75719917723,0.9846999244666265,99.73251436496928,0.9197643509598525,0.5676159235643115,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.628154931368959,0.0,0.0,0,0,0,0,0,0.09058696125859735
zora,ZORA,225910252.0,0.05594761224906627,-0.030035429656706813,0.25657471002920346,-50.75119840991464,-58.69330718313313,-58.69330718313313,45.45454545454545,0.9994085056429489,55343.80683705857,55376.561760853,0.9994085056429489,129.3798189741871,0.06338682479394077,-0.10592597524762451,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.009010628897012044
zero-gravity,0G,223944401.0,-1.5935060261377099,-1.6684506674749042,-1.4186351963509236,-81.8376142044475,,,7.59493670886076,0.9749863012650428,54336.129332,55730.14642513333,0.9749863012650428,493.14928425357874,-0.14343778132518809,-0.2538870736244219,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.5005352002424712
apecoin,APE,223906247.0,-0.39518302179031717,-0.5500738493287761,-0.0337710908672464,-60.61812967978334,-65.94572255131561,-84.87518355359765,2.191780821917808,1.1057219672078324,112194.95991085714,101467.6050926,1.1057219672078324,177.4977895667551,1.627404037991393,1.0230743003813103,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.16502215479863283
build-on,B,220831730.0,-0.5032735431906756,-0.5250068186455997,-0.4525625671291861,-60.14252122561074,-68.96142018451216,,27.80487804878049,0.8241845776869312,581902.6819338143,706034.42200644,0.8241845776869312,295.9277947551702,0.10825256207491243,0.08859265817719014,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9507886949369744,0.0,0.0,0,0,0,0,0,-0.15750204559367992
aethir,ATH,205288307.0,-1.3597306030156489,-1.5173554446177477,-0.9919393059440849,-78.97081413210445,-78.97081413210445,-83.54369515566775,1.36986301369863,0.6404145497540181,253692.7153439143,396138.2754988267,0.6404145497540181,383.6552748885588,1.3779950690851097,0.8345115023087377,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.4552066333853243
reserve-rights-token,RSR,204996467.0,-0.3419056588495827,-0.48904072136250126,0.001409487013894029,-59.46011970196654,-66.45102597796422,-80.57473955285029,2.73972602739726,0.54329834526305,415695.84269499575,765133.6440086659,0.54329834526305,171.54228855721394,1.9906527082073227,1.1739517179034527,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.14671221640875037
chain-2,XCN,191482997.0,-0.30208063051477874,-0.44632771855440295,0.034495908244344314,-58.64970599579657,-73.43296414302331,-75.16875283618212,4.641350210970464,0.9874633256519625,54313.67460986942,55003.23222030487,0.9874633256519625,165.01241212424645,-0.14761431662395402,-0.13069430153277375,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.13389831556632087
livepeer,LPT,186127565.0,0.2556202003751249,0.18380640929531056,0.4231857128946916,-46.6938775510204,-49.698292463730894,-80.025490695896,4.657534246575342,0.378132374226481,127334.39056714231,336745.5400443334,0.378132374226481,96.4190272581507,1.6241602758075195,1.0077596010146388,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.055141922788593166
axie-infinity,AXS,185696784.0,-0.29702122411552456,-0.4404615357568596,0.03767283638092385,-58.538404175988056,-61.588946459412774,-86.06865447256327,3.287671232876712,0.9152357805484151,612794.1824442857,669547.8864223332,0.9152357805484151,164.49704142011834,1.5781740780154767,1.006340598078822,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.13213846072705787
dexe,DEXE,184858462.0,-0.8157205125213142,-1.0055710283843136,-0.3727359755076492,-69.26048991577159,-69.26048991577159,-83.41532560660386,2.191780821917808,0.6147139445291738,157386.1397042857,256031.51043666666,0.6147139445291738,243.26259946949605,0.6293690941123549,0.3964906351178036,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7435350676924604,0.0,0.0,0,0,0,0,0,-0.30167130851529406
lombard-protocol,BARD,182517165.0,0.2389574292116579,0.22429702241355184,0.27316504507390554,-45.92563028005057,,,73.49397590361446,0.9778515099036648,53790.239371285716,55008.5967312,0.9778515099036648,140.8362704261455,0.25127373046739043,0.2544072859543848,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8735797458945562,0.0,0.0,0,0,0,0,0,0.06728910672406554
amp-token,AMP,181704252.0,0.6045849207536822,0.5993171680734422,0.6168763436742423,-38.81019830028328,-49.37895476915865,-78.40431913617276,2.191780821917808,0.7286147818221598,217032.97649739144,297870.67447989935,0.7286147818221598,68.65742952699476,1.0924980870184788,0.6419887435625666,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5663782923547387,0.0,0.0,0,0,0,0,0,0.17979515042203265
jito-governance-token,JTO,179250375.0,-1.3549908121089527,-1.4982119104021097,-1.0208082494249195,-78.60759493670886,-80.87902523933856,-88.95979899497488,1.36986301369863,0.8382062997296792,573328.6005139997,683994.6212512334,0.8382062997296792,392.9205663546916,1.636694131526984,0.9683831853039072,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.4494635731206329
ribbita-by-virtuals,TIBBIR,177717380.0,-0.26192812025444095,-0.3977587933834104,0.05501011704648774,-57.72818514582596,-57.72818514582596,-57.72818514582596,59.61538461538461,0.9112075645558508,206700.861445,226842.78476743333,0.9112075645558508,162.36059479553907,0.027242400342253274,-0.15325217583644385,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.11932763801502312
beam-2,BEAM,176158463.0,0.4860591125983699,0.566680178977005,0.29794329104822154,-39.42943510296618,-39.42943510296618,-63.16636029411765,42.465753424657535,0.8570962663074907,63607.69536784286,74213.01184973666,0.8570962663074907,155.57701593433123,0.9678244020989024,0.5425967441292111,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6223947134429716,0.0,0.0,0,0,0,0,0,0.17000405369310148
havven,SNX,174718158.0,-1.3038099764968676,-1.453478476923777,-0.9545834755007461,-77.75884665792923,-77.75884665792923,-83.87393094710168,1.643835616438356,0.6787842367765333,436588.40915699996,643191.7323688999,0.6787842367765333,377.27272727272725,1.8893555131403732,1.2360578475020263,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.43604354307713306
toshi,TOSHI,172702513.0,-0.42834663572693416,-0.5651541535544412,-0.10912909412941779,-60.90425531914894,-60.90425531914894,-71.86795160959608,31.232876712328768,0.6811150224819438,133115.11832428857,195437.0611871469,0.6811150224819438,197.5692481628039,2.1867183162198507,1.2154962086087149,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.16954624606633237
zano,ZANO,172433405.0,1.0419212601745966,1.1311340635853202,0.8337580522162419,-28.71978851963747,-34.66220504240466,-34.66220504240466,55.61643835616439,0.8132976020752269,569690.2441785714,700469.5977523333,0.8132976020752269,41.78118864893807,0.5612112896670307,0.3749058931710341,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7659707042904838,0.0,0.0,0,0,0,0,0,0.33934021907559603
convex-finance,CVX,171654208.0,-0.06095747598401042,-0.15445827946531704,0.15721106547237168,-53.11193111931121,-67.85292629448475,-69.99370277078086,9.04109589041096,0.8198596278957626,246330.0764942857,300453.9656703333,0.8198596278957626,149.23359901900676,1.843839379331865,1.155303732734607,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.04633748383959511
safepal,SFP,169857708.0,0.6864775077305112,0.7157179876228218,0.61824972131512,-36.6016713091922,-37.045915544901355,-55.56423272159312,6.8493150684931505,0.6020966223336813,117011.61052971442,194340.25402133333,0.6020966223336813,75.63600782778866,1.018966100887899,0.6199418794741348,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5902730049094915,0.0,0.0,0,0,0,0,0,0.21471539628684652
uchain-2,UCN,166390159.0,2.2174106923199215,2.644815777440723,1.220132160371385,0.0,,,100.0,0.7995188853094811,5014364.584083286,6271727.505401333,0.7995188853094811,29.7137600947897,0.014054603844736432,0.0018775189238329866,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9960169693078577,0.0,0.0,0,0,0,0,0,0.7934447332322169
alchemist-ai,ALCH,162537532.0,1.60887398487608,2.2279215755569934,0.16442960662061576,-7.909927961452212,-7.909927961452212,-15.06204347443456,96.85714285714285,0.8919255144775352,192049.61738794282,215320.24173615,0.8919255144775352,297.89293849658316,-0.24777538526464943,-0.10406943735850015,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.668376472667098
prometeus,PROM,162344892.0,1.354338418728304,1.5205504970106054,0.9665102360696014,-21.33120906355107,-21.33120906355107,-21.33120906355107,59.87841945288754,0.8423967178999424,71248.44583714286,84578.256685,0.8423967178999424,29.371350051528665,-0.13807909899103385,0.013189513351228794,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.4561651491031816
dydx-chain,DYDX,162174085.0,-0.9139651584333915,-1.1213475313382655,-0.4300729549886858,-71.45717145717146,-72.98687237785899,-91.00536253436078,0.547945205479452,1.2174369706253663,618028.4400682857,507647.1759772666,1.2174369706253663,251.93759436336188,1.6614599430310597,1.0850021559072787,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.3364042594014796
sosovalue,SOSO,160293816.0,0.8122225576899145,0.8522318949073138,0.7188674375159829,-34.011529331976945,-34.011529331976945,-45.05928853754941,59.06249999999999,0.8105847276952678,44704.314725143915,55150.6994861,0.8105847276952678,56.19703389830508,0.27375875348308787,0.1482393911484888,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8945004638421058,0.0,0.0,0,0,0,0,0,0.25566956847219413
kaito,KAITO,159105659.0,-0.2484792730966155,-0.40076266582744935,0.10684864327533021,-57.78517901748543,-62.19889883000689,-72.96776310392913,3.125,0.9958282400138841,55192.80606071429,55424.02177703333,0.9958282400138841,147.70744090115818,0.2822515772145764,0.1186415173941895,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8997767263478085,0.0,0.0,0,0,0,0,0,-0.1202287997482348
qtum,QTUM,158696297.0,0.41958601715293486,0.384019737457229,0.5025740031095819,-42.89513677811551,-51.50048402710552,-64.06025824964132,1.9178082191780823,0.18444485843421174,143769.48312428573,779471.3517349999,0.18444485843421174,86.93181818181822,1.246240263714487,0.7919701257422022,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.11520592123716869
theta-fuel,TFUEL,156363799.0,0.5512184931776394,0.5470970452428796,0.5608352050254123,-39.80099502487562,-48.38862559241706,-74.05598570577725,7.397260273972603,0.4455407568278585,137568.29682021428,308767.03132541006,0.4455407568278585,80.99049524762378,1.204461762638858,0.7341258544246891,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5153530957341133,0.0,0.0,0,0,0,0,0,0.1641291135728639
creditcoin-2,CTC,156244997.0,-0.009307167575547622,-0.0836070348761903,0.1640591894592853,-51.767637439651146,-61.00969407025054,-78.44965555632872,4.383561643835616,0.9705554287605257,558751.1867714286,575702.5000468,0.9705554287605257,151.80392156862746,1.282083974546749,0.7108548997687972,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5017652814211134,0.0,0.0,0,0,0,0,0,-0.025082110462857087
soon-2,SOON,155869533.0,-2.0083140599868883,-1.799913225802343,-2.494582673084161,-84.33191458401542,-84.33191458401542,,66.66666666666666,0.976944356052671,54492.35674685715,55778.36282,0.976944356052671,785.028976175145,-0.3699029610776013,-0.15886771333684724,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.5399739677407028
kusama,KSM,148661680.0,0.16274752726452552,0.08101055767628405,0.3534671229704223,-48.64427114577086,-50.657060518732,-78.29911280101393,2.73972602739726,0.5578199114032998,241909.42870582888,433669.40433743334,0.5578199114032998,109.36950514945995,1.5166617561625362,0.9662001302840761,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.024303167302885214
turbo,TURBO,148501836.0,-0.09310854299421102,-0.08647450947006122,-0.10858795455056057,-51.822043371339156,-65.27553980019336,-84.01809552061704,15.068493150684931,1.1988947128698388,2862444.6584927524,2387569.673771279,1.1988947128698388,227.69230769230774,2.2706850386301274,1.3068337163901371,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.025942352841018364
